1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29
Genre;Reseller;Project;Product;Title;GenreName;Run;RunNumber;Season;CapitalizationDate;NumberOfAmortizations;AmortizationFrequency;CumulativeCostInLocalCurrency;CumulativeLocalCurrency;CumulativeCostInContractCurrency;CumulativeContractCurrency;TotalCostInLocalCurrency;TotalLocalCurrency;TotalCostInContractCurrency;TotalContractCurrency;AmortizationType;ContractID;Creditor;ProductionNumber;Profit_Center;WBS_Nr;Asset_Nr;MinimumExploitationStartDate;MaximumExploitationEndDate
T1-INC03 International Movies;TVM0034 (mtv service);326257;2911866;Hei, me lennetään!;Comedy 7.2.2;Run;1;;1.4.2024;36;Monthly;1;EUR;1;USD;1;EUR;1;USD;Straight line;W202305000075;CBS Paramount;F223000366;370134;;;1.4.2024;7.4.2027
T1-INC03 International Movies;TVM0030 (MTV3);326257;2911866;Hei, me lennetään!;Comedy 7.2.2;Run;1;;1.4.2024;36;Monthly;1;EUR;1;USD;1;EUR;1;USD;Straight line;W202305000075;CBS Paramount;F223000366;370134;;;1.4.2024;7.4.2027
T1-INC03 International Movies;TVM0020 (C More);326240;2911868;Beverly Hills kyttä III;Comedy 7.2.2;Run;1;;1.12.2023;36;Monthly;1;EUR;1;USD;1;EUR;1;USD;Straight line;W202305000075;CBS Paramount;F223000370;370134;;;1.12.2023;7.12.2026
T1-INC03 International Movies;TVM0034 (mtv service);326240;2911868;Beverly Hills kyttä III;Comedy 7.2.2;Run;1;;1.12.2023;36;Monthly;1;EUR;1;USD;1;EUR;1;USD;Straight line;W202305000075;CBS Paramount;F223000370;370134;;;1.12.2023;7.12.2026
T1-INC03 International Movies;TVM0030 (MTV3);326240;2911868;Beverly Hills kyttä III;Comedy 7.2.2;Run;1;;1.12.2023;36;Monthly;1;EUR;1;USD;1;EUR;1;USD;Straight line;W202305000075;CBS Paramount;F223000370;370134;;;1.12.2023;7.12.2026
T1-INC03 International Movies;TVM0020 (C More);326228;20957;Beverly Hills kyttä II;Comedy 7.2.2;Run;1;;1.12.2023;36;Monthly;1;EUR;1;USD;1;EUR;1;USD;Straight line;W202305000075;CBS Paramount;F210001335;370134;;;1.12.2023;7.12.2026
T1-INC03 International Movies;TVM0034 (mtv service);326228;20957;Beverly Hills kyttä II;Comedy 7.2.2;Run;1;;1.12.2023;36;Monthly;1;EUR;1;USD;1;EUR;1;USD;Straight line;W202305000075;CBS Paramount;F210001335;370134;;;1.12.2023;7.12.2026
T1-INC03 International Movies;TVM0030 (MTV3);326228;20957;Beverly Hills kyttä II;Comedy 7.2.2;Run;1;;1.12.2023;36;Monthly;1;EUR;1;USD;1;EUR;1;USD;Straight line;W202305000075;CBS Paramount;F210001335;370134;;;1.12.2023;7.12.2026
T1-INC03 International Movies;TVM0020 (C More);326206;20936;Beverly Hills kyttä;Comedy 7.2.2;Run;1;;1.12.2023;36;Monthly;1;EUR;1;USD;1;EUR;1;USD;Straight line;W202305000075;CBS Paramount;F210001461;370134;;;1.12.2023;7.12.2026
T1-INC03 International Movies;TVM0034 (mtv service);326206;20936;Beverly Hills kyttä;Comedy 7.2.2;Run;1;;1.12.2023;36;Monthly;1;EUR;1;USD;1;EUR;1;USD;Straight line;W202305000075;CBS Paramount;F210001461;370134;;;1.12.2023;7.12.2026
T1-INC03 International Movies;TVM0030 (MTV3);326206;20936;Beverly Hills kyttä;Comedy 7.2.2;Run;1;;1.12.2023;36;Monthly;1;EUR;1;USD;1;EUR;1;USD;Straight line;W202305000075;CBS Paramount;F210001461;370134;;;1.12.2023;7.12.2026
T1-DNS01 Domestic non-scripted;TVM0034 (mtv service);327106;2912813;Olet mitä syöt;Food, health, exercise;Run;1;10;;0;Monthly;1;;1;;1;;1;;;W202305000090;Mediawan Oy;KO23000174;370134;;;18.4.2024;25.4.2029
T1-DNS01 Domestic non-scripted;TVM0030 (MTV3);327106;2912813;Olet mitä syöt;Food, health, exercise;Run;1;10;;0;Monthly;1;;1;;1;;1;;;W202305000090;Mediawan Oy;KO23000174;370134;;;18.4.2024;25.4.2029
T1-DOS01 Domestic scripted series;TVM0030 (MTV3);212685;2640686;Estonia;Relationship 6.1.2.1;Run;1;1;1.11.2024;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202003000055;Fisher King Production Oy;KO20001805;370134;;;12.10.2023;19.10.2033
T1-INC01 International Scripted;TVM0020 (C More);329571;2955040;Maria Wern;Thriller, action 6.2.2.3;Run;1;9;1.1.2024;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202310000135;Warner Bros. ITVP Sverige Drama AB;F223000648;370134;;;1.1.2024;7.1.2027
T1-INC01 International Scripted;TVM0034 (mtv service);329571;2955040;Maria Wern;Thriller, action 6.2.2.3;Run;1;9;1.1.2024;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202310000135;Warner Bros. ITVP Sverige Drama AB;F223000648;370134;;;1.1.2024;7.1.2027
T1-INC01 International Scripted;TVM0030 (MTV3);329571;2955040;Maria Wern;Thriller, action 6.2.2.3;Run;1;9;1.1.2024;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202310000135;Warner Bros. ITVP Sverige Drama AB;F223000648;370134;;;1.1.2024;7.1.2027
T1-INC01 International Scripted;TVM0034 (mtv service);326705;2911988;The Gold;Thriller, action 6.2.2.3;Run;1;1;1.12.2023;25;Monthly;1;EUR;1;USD;1;EUR;1;USD;Straight line;W202305000079;Paramount Television Ltd.;F223000523;370134;;;1.12.2023;7.12.2026
T1-INC01 International Scripted;TVM0031 (Sub);326705;2911988;The Gold;Thriller, action 6.2.2.3;Run;1;1;1.12.2023;25;Monthly;1;EUR;1;USD;1;EUR;1;USD;Straight line;W202305000079;Paramount Television Ltd.;F223000523;370134;;;1.12.2023;7.12.2026
T1-INC01 International Scripted;TVM0020 (C More);326705;2911988;The Gold;Thriller, action 6.2.2.3;Run;1;1;1.12.2023;25;Monthly;1;EUR;1;USD;1;EUR;1;USD;Straight line;W202305000079;Paramount Television Ltd.;F223000523;370134;;;1.12.2023;7.12.2026
T1-INC01 International Scripted;TVM0034 (mtv service);329611;2955354;Elämää Philadelphiassa;Comedy 6.2.2.2;Run;1;16;1.11.2023;24;Monthly;1;EUR;1;USD;1;EUR;1;USD;Straight line;V201810000145;Twentieth Century Fox Television Ltd.;F223000653;370134;;;1.11.2023;5.12.2025
T1-INC01 International Scripted;TVM0031 (Sub);329611;2955354;Elämää Philadelphiassa;Comedy 6.2.2.2;Run;1;16;1.11.2023;24;Monthly;1;EUR;1;USD;1;EUR;1;USD;Straight line;V201810000145;Twentieth Century Fox Television Ltd.;F223000653;370134;;;1.11.2023;5.12.2025
T1-DOS01 Domestic scripted series;TVM0020 (C More);212685;2640686;Estonia;Relationship 6.1.2.1;Run;1;1;1.10.2023;60;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Monthly amortization based on amortization curve;V202003000055;Fisher King Production Oy;KO20001805;370134;;;12.10.2023;19.10.2033
T1-INC01 International Scripted;TVM0020 (C More);329496;2954151;The Team;Thriller, action 6.2.2.3;Run;1;2;1.1.2024;24;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202310000132;Nordisk Film Distribution A/S;F223000688;370134;;;31.12.2023;30.12.2025
T1-INC01 International Scripted;TVM0034 (mtv service);329496;2954151;The Team;Thriller, action 6.2.2.3;Run;1;2;1.1.2024;24;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202310000132;Nordisk Film Distribution A/S;F223000688;370134;;;31.12.2023;30.12.2025
T1-INC01 International Scripted;TVM0020 (C More);329491;2954141;The Team;Thriller, action 6.2.2.3;Run;1;1;1.1.2024;24;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202310000132;Nordisk Film Distribution A/S;F223000687;370134;;;31.12.2023;30.12.2025
T1-INC01 International Scripted;TVM0034 (mtv service);329491;2954141;The Team;Thriller, action 6.2.2.3;Run;1;1;1.1.2024;24;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202310000132;Nordisk Film Distribution A/S;F223000687;370134;;;31.12.2023;30.12.2025
T1-INC01 International Scripted;TVM0034 (mtv service);329444;2951671;Bob's Burgers;Animation 6.2.2.8;Run;1;14;1.3.2024;24;Monthly;1;EUR;1;USD;1;EUR;1;USD;Straight line;V201810000145;Twentieth Century Fox Television Ltd.;F223000631;370134;;;1.3.2024;4.4.2026
T1-INC01 International Scripted;TVM0031 (Sub);329444;2951671;Bob's Burgers;Animation 6.2.2.8;Run;1;14;1.3.2024;24;Monthly;1;EUR;1;USD;1;EUR;1;USD;Straight line;V201810000145;Twentieth Century Fox Television Ltd.;F223000631;370134;;;1.3.2024;4.4.2026
T1-INC03 International Movies;TVM0034 (mtv service);329383;2951567;Täydellinen sotilas;Action 7.2.4;Run;1;;1.4.2024;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202309000129;Studiocanal S.A.S;F223000629;370134;;;1.4.2024;14.4.2027
T1-INC03 International Movies;TVM0031 (Sub);329383;2951567;Täydellinen sotilas;Action 7.2.4;Run;1;;1.4.2024;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202309000129;Studiocanal S.A.S;F223000629;370134;;;1.4.2024;14.4.2027
T1-INC03 International Movies;TVM0034 (mtv service);329320;2951566;Raaka keikka;Action 7.2.4;Run;1;;1.4.2024;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202309000129;Studiocanal S.A.S;F223000628;370134;;;1.4.2024;14.4.2027
T1-INC03 International Movies;TVM0031 (Sub);329320;2951566;Raaka keikka;Action 7.2.4;Run;1;;1.4.2024;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202309000129;Studiocanal S.A.S;F223000628;370134;;;1.4.2024;14.4.2027
T1-INC03 International Movies;TVM0034 (mtv service);329257;2951565;Alcatraz - kohtaloni;Thriller 7.2.3;Run;1;;1.4.2024;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202309000129;Studiocanal S.A.S;F223000627;370134;;;1.4.2024;14.4.2027
T1-INC03 International Movies;TVM0031 (Sub);329257;2951565;Alcatraz - kohtaloni;Thriller 7.2.3;Run;1;;1.4.2024;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202309000129;Studiocanal S.A.S;F223000627;370134;;;1.4.2024;14.4.2027
T1-INC03 International Movies;TVM0034 (mtv service);329215;2951564;Leaving Las Vegas;Relationship 7.2.1;Run;1;;1.4.2024;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202309000129;Studiocanal S.A.S;F223000626;370134;;;1.4.2024;14.4.2027
T1-INC03 International Movies;TVM0031 (Sub);329215;2951564;Leaving Las Vegas;Relationship 7.2.1;Run;1;;1.4.2024;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202309000129;Studiocanal S.A.S;F223000626;370134;;;1.4.2024;14.4.2027
T1-INC03 International Movies;TVM0034 (mtv service);329110;2951561;Kauriinmetsästäjä;Thriller 7.2.3;Run;1;;1.4.2024;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202309000129;Studiocanal S.A.S;F223000624;370134;;;1.4.2024;14.4.2027
T1-INC03 International Movies;TVM0031 (Sub);329110;2951561;Kauriinmetsästäjä;Thriller 7.2.3;Run;1;;1.4.2024;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202309000129;Studiocanal S.A.S;F223000624;370134;;;1.4.2024;14.4.2027
T1-INC03 International Movies;TVM0034 (mtv service);329068;2951560;Burn After Reading;Comedy 7.2.2;Run;1;;1.4.2024;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202309000129;Studiocanal S.A.S;F223000622;370134;;;1.4.2024;14.4.2027
T1-INC03 International Movies;TVM0031 (Sub);329068;2951560;Burn After Reading;Comedy 7.2.2;Run;1;;1.4.2024;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202309000129;Studiocanal S.A.S;F223000622;370134;;;1.4.2024;14.4.2027
T1-INC03 International Movies;TVM0034 (mtv service);329026;577315;Bridget Jones - elämäni sinkkuna;Comedy 7.2.2;Run;1;;1.4.2024;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202309000129;Studiocanal S.A.S;F210011544;370134;;;1.4.2024;14.4.2027
T1-INC03 International Movies;TVM0031 (Sub);329026;577315;Bridget Jones - elämäni sinkkuna;Comedy 7.2.2;Run;1;;1.4.2024;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202309000129;Studiocanal S.A.S;F210011544;370134;;;1.4.2024;14.4.2027
T1-INC03 International Movies;TVM0034 (mtv service);329047;2951466;Bridget Jones's Baby;Comedy 7.2.2;Run;1;;1.4.2024;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202309000129;Studiocanal S.A.S;F223000623;370134;;;1.4.2024;14.4.2027
T1-INC03 International Movies;TVM0031 (Sub);329047;2951466;Bridget Jones's Baby;Comedy 7.2.2;Run;1;;1.4.2024;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202309000129;Studiocanal S.A.S;F223000623;370134;;;1.4.2024;14.4.2027
T1-INC03 International Movies;TVM0034 (mtv service);329005;577050;Bridget Jones: Elämä jatkuu;Comedy 7.2.2;Run;1;;1.4.2024;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202309000129;Studiocanal S.A.S;F210012767;370134;;;1.4.2024;14.4.2027
T1-INC03 International Movies;TVM0031 (Sub);329005;577050;Bridget Jones: Elämä jatkuu;Comedy 7.2.2;Run;1;;1.4.2024;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202309000129;Studiocanal S.A.S;F210012767;370134;;;1.4.2024;14.4.2027
T1-INC02 International Non-scripted;TVM0020 (C More);327966;2917743;Secrets of Miss America;Documentary and biography;Run;1;1;1.9.2023;23;Monthly;1;EUR;1;USD;1;EUR;1;USD;Straight line;W202307000118;A&E Television Networks;F223000219;370134;;;1.9.2023;31.7.2025
T1-INC02 International Non-scripted;TVM0034 (mtv service);327966;2917743;Secrets of Miss America;Documentary and biography;Run;1;1;1.9.2023;23;Monthly;1;EUR;1;USD;1;EUR;1;USD;Straight line;W202307000118;A&E Television Networks;F223000219;370134;;;1.9.2023;31.7.2025
T1-DNS01 Domestic non-scripted;TVM0034 (mtv service);328856;2946075;Putous;Stage entertainment;Run;1;16;1.1.2024;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202212000230;Yellow Film & Tv;KO23000649;370134;;;20.1.2024;27.1.2030
T1-DNS01 Domestic non-scripted;TVM0030 (MTV3);328856;2946075;Putous;Stage entertainment;Run;1;16;1.1.2024;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202212000230;Yellow Film & Tv;KO23000649;370134;;;20.1.2024;27.1.2030
T1-DNS01 Domestic non-scripted;TVM0034 (mtv service);309381;2831827;Sinkkulaiva;Relationship/romantic reality;Run;1;1;1.6.2024;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202204000060;Moskito Television Oy;KO22001012;370134;;;27.8.2023;3.9.2031
T1-DNS01 Domestic non-scripted;TVM0030 (MTV3);309381;2831827;Sinkkulaiva;Relationship/romantic reality;Run;1;1;1.6.2024;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202204000060;Moskito Television Oy;KO22001012;370134;;;27.8.2023;3.9.2031
T1-INC01 International Scripted;TVM0020 (C More);327541;2915486;Lemmen viemää;Soap 6.2.2.4;Run;1;4071 - 4270;1.10.2023;24;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202306000104;Bavaria Media GmbH;F223000419;370134;;;24.9.2023;30.10.2025
T1-INC01 International Scripted;TVM0034 (mtv service);327541;2915486;Lemmen viemää;Soap 6.2.2.4;Run;1;4071 - 4270;1.10.2023;24;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202306000104;Bavaria Media GmbH;F223000419;370134;;;24.9.2023;30.10.2025
T1-INC01 International Scripted;TVM0032 (Ava);327541;2915486;Lemmen viemää;Soap 6.2.2.4;Run;1;4071 - 4270;1.10.2023;24;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202306000104;Bavaria Media GmbH;F223000419;370134;;;24.9.2023;30.10.2025
T1-INC01 International Scripted;TVM0020 (C More);328420;2924323;Kauniit ja rohkeat;Soap 6.2.2.4;Run;1;9101-9700;1.12.2023;36;Monthly;1;EUR;1;USD;1;EUR;1;USD;Straight line;W202308000122;BBL Distribution Inc.;F223000663;370134;;;1.12.2023;8.12.2026
T1-INC01 International Scripted;TVM0034 (mtv service);328420;2924323;Kauniit ja rohkeat;Soap 6.2.2.4;Run;1;9101-9700;1.12.2023;36;Monthly;1;EUR;1;USD;1;EUR;1;USD;Straight line;W202308000122;BBL Distribution Inc.;F223000663;370134;;;1.12.2023;8.12.2026
T1-INC01 International Scripted;TVM0030 (MTV3);328420;2924323;Kauniit ja rohkeat;Soap 6.2.2.4;Run;1;9101-9700;1.12.2023;36;Monthly;1;EUR;1;USD;1;EUR;1;USD;Straight line;W202308000122;BBL Distribution Inc.;F223000663;370134;;;1.12.2023;8.12.2026
T1-DOS02 Domestic scripted movies;TVM0020 (C More);307051;2748136;Mielensäpahoittaja Eskorttia etsimässä;Comedy 7.1.2;Run;1;;1.7.2023;12;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;V202109000167;Nordisk Film Distribution A/S;F221001192;370134;;;9.7.2023;8.7.2024
T1-INC02 International Non-scripted;TVM0032 (Ava);326001;2911136;Botched: Mokatut kauneusleikkaukset;Other reality (contests, adventure);Run;1;8;1.12.2023;36;Monthly;1;EUR;1;USD;1;EUR;1;USD;Straight line;W202305000073;NBC International Ltd.;F223000508;370134;;;1.12.2023;4.1.2027
T1-INC02 International Non-scripted;TVM0034 (mtv service);326001;2911136;Botched: Mokatut kauneusleikkaukset;Other reality (contests, adventure);Run;1;8;1.12.2023;36;Monthly;1;EUR;1;USD;1;EUR;1;USD;Straight line;W202305000073;NBC International Ltd.;F223000508;370134;;;1.12.2023;4.1.2027
T1-INC01 International Scripted;TVM0020 (C More);328241;2923102;Sullivan’s Crossing;Relationship 6.2.2.1;Run;1;1;1.9.2023;24;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202308000120;FremantleMedia Ltd.;F223000699;370134;;;1.9.2023;31.8.2025
T1-INC01 International Scripted;TVM0032 (Ava);328241;2923102;Sullivan’s Crossing;Relationship 6.2.2.1;Run;1;1;1.9.2023;24;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202308000120;FremantleMedia Ltd.;F223000699;370134;;;1.9.2023;31.8.2025
T1-INC01 International Scripted;TVM0034 (mtv service);328241;2923102;Sullivan’s Crossing;Relationship 6.2.2.1;Run;1;1;1.9.2023;24;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202308000120;FremantleMedia Ltd.;F223000699;370134;;;1.9.2023;31.8.2025
T1-INC02 International Non-scripted;TVM0020 (C More);328216;2922324;Kidnapped: The Angel Lynn Story;Documentary and biography;Run;1;;1.11.2023;24;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202305000065;FremantleMedia Ltd.;F223000722;370134;;;1.11.2023;7.11.2025
T1-INC02 International Non-scripted;TVM0032 (Ava);328216;2922324;Kidnapped: The Angel Lynn Story;Documentary and biography;Run;1;;1.11.2023;24;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202305000065;FremantleMedia Ltd.;F223000722;370134;;;1.11.2023;7.11.2025
T1-INC02 International Non-scripted;TVM0034 (mtv service);328216;2922324;Kidnapped: The Angel Lynn Story;Documentary and biography;Run;1;;1.11.2023;24;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202305000065;FremantleMedia Ltd.;F223000722;370134;;;1.11.2023;7.11.2025
T1-INC02 International Non-scripted;TVM0032 (Ava);328206;2922310;Maajussille morsian Australia;Relationship/romantic reality;Run;1;12;1.8.2023;24;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202305000065;FremantleMedia Ltd.;F223000721;370134;;;1.8.2023;7.8.2025
T1-INC02 International Non-scripted;TVM0020 (C More);328206;2922310;Maajussille morsian Australia;Relationship/romantic reality;Run;1;12;1.8.2023;24;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202305000065;FremantleMedia Ltd.;F223000721;370134;;;1.8.2023;7.8.2025
T1-INC02 International Non-scripted;TVM0034 (mtv service);328206;2922310;Maajussille morsian Australia;Relationship/romantic reality;Run;1;12;1.8.2023;24;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202305000065;FremantleMedia Ltd.;F223000721;370134;;;1.8.2023;7.8.2025
T1-INC02 International Non-scripted;TVM0032 (Ava);328191;2922302;Maalaismakuja;Food, health, exercise;Run;1;1;1.10.2023;24;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202305000065;FremantleMedia Ltd.;F223000718;370134;;;1.10.2023;7.10.2025
T1-INC02 International Non-scripted;TVM0020 (C More);328191;2922302;Maalaismakuja;Food, health, exercise;Run;1;1;1.10.2023;24;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202305000065;FremantleMedia Ltd.;F223000718;370134;;;1.10.2023;7.10.2025
T1-INC02 International Non-scripted;TVM0034 (mtv service);328191;2922302;Maalaismakuja;Food, health, exercise;Run;1;1;1.10.2023;24;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202305000065;FremantleMedia Ltd.;F223000718;370134;;;1.10.2023;7.10.2025
T1-INC01 International Scripted;TVM0032 (Ava);328181;2922294;Significant Others;Relationship 6.2.2.1;Run;1;1;1.1.2024;24;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202305000065;FremantleMedia Ltd.;F223000717;370134;;;31.12.2023;6.1.2026
T1-INC01 International Scripted;TVM0020 (C More);328181;2922294;Significant Others;Relationship 6.2.2.1;Run;1;1;1.1.2024;24;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202305000065;FremantleMedia Ltd.;F223000717;370134;;;31.12.2023;6.1.2026
T1-INC01 International Scripted;TVM0034 (mtv service);328181;2922294;Significant Others;Relationship 6.2.2.1;Run;1;1;1.1.2024;24;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202305000065;FremantleMedia Ltd.;F223000717;370134;;;31.12.2023;6.1.2026
T1-INC01 International Scripted;TVM0032 (Ava);328161;2922288;Riptide;Relationship 6.2.2.1;Run;1;1;1.1.2024;24;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202305000065;FremantleMedia Ltd.;F223000720;370134;;;31.12.2023;6.1.2026
T1-INC01 International Scripted;TVM0020 (C More);328161;2922288;Riptide;Relationship 6.2.2.1;Run;1;1;1.1.2024;24;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202305000065;FremantleMedia Ltd.;F223000720;370134;;;31.12.2023;6.1.2026
T1-INC01 International Scripted;TVM0034 (mtv service);328161;2922288;Riptide;Relationship 6.2.2.1;Run;1;1;1.1.2024;24;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202305000065;FremantleMedia Ltd.;F223000720;370134;;;31.12.2023;6.1.2026
T1-INC02 International Non-scripted;TVM0020 (C More);328151;2922279;Grand Designs Uusi-Seelanti;Home, construction, interior design;Run;1;8;1.1.2024;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202305000065;FremantleMedia Ltd.;F223000719;370134;;;31.12.2023;6.1.2027
T1-INC02 International Non-scripted;TVM0034 (mtv service);328151;2922279;Grand Designs Uusi-Seelanti;Home, construction, interior design;Run;1;8;1.1.2024;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202305000065;FremantleMedia Ltd.;F223000719;370134;;;31.12.2023;6.1.2027
T1-INC02 International Non-scripted;TVM0032 (Ava);328151;2922279;Grand Designs Uusi-Seelanti;Home, construction, interior design;Run;1;8;1.1.2024;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202305000065;FremantleMedia Ltd.;F223000719;370134;;;31.12.2023;6.1.2027
T1-INC02 International Non-scripted;TVM0020 (C More);328131;2922270;Grand Designs Uusi-Seelanti;Home, construction, interior design;Run;1;7;1.11.2023;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202305000065;FremantleMedia Ltd.;F223000724;370134;;;1.11.2023;7.11.2026
T1-INC02 International Non-scripted;TVM0034 (mtv service);328131;2922270;Grand Designs Uusi-Seelanti;Home, construction, interior design;Run;1;7;1.11.2023;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202305000065;FremantleMedia Ltd.;F223000724;370134;;;1.11.2023;7.11.2026
T1-INC02 International Non-scripted;TVM0032 (Ava);328131;2922270;Grand Designs Uusi-Seelanti;Home, construction, interior design;Run;1;7;1.11.2023;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202305000065;FremantleMedia Ltd.;F223000724;370134;;;1.11.2023;7.11.2026
T1-INC02 International Non-scripted;TVM0020 (C More);328121;2922257;Grand Designs - unelma-asunnot;Home, construction, interior design;Run;1;20;1.11.2023;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202305000065;FremantleMedia Ltd.;F223000723;370134;;;1.11.2023;7.11.2026
T1-INC02 International Non-scripted;TVM0034 (mtv service);328121;2922257;Grand Designs - unelma-asunnot;Home, construction, interior design;Run;1;20;1.11.2023;36;Monthly;1;EUR;1;EUR;1;EUR;1;EUR;Straight line;W202305000065;FremantleMedia Ltd.;F223000723;370134;;;1.11.2023;7.11.2026
